BillID,BillIntroducedDate,BillNumber,BillNumberOfPages,BillTitle,BillType,BillURL,DaysUntilRoyalAssent,FirstEventChamber,FirstEventDate,FirstEventId,FirstEventMeetingnumber,LastEventDate,PDFURL,ParliamentNumber,PrimeMinisterName,PrimeMinisterParty,SessionNumber,SponsorGender,SponsorParty,SponsorTitle,StatuteChapter,StatuteYear
173174,2001-12-06T10:06:20,C-47,268.0,"An Act respecting the taxation of spirits, wine and tobacco and the treatment of ships' stores",House Government Bill,http://parl.ca/DocumentViewer/en/2330980?Language=E,189,HOC,2001-12-06,3836353,126,2002-06-13,http://parl.ca/Content/Bills/371/Government/C-47/c-47_1/c-47_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister of National Revenue,22,2002
5839600,2012-11-21T15:15:25,C-48,962.0,"An Act to amend the Income Tax Act, the Excise Tax Act, the Federal-Provincial Fiscal Arrangements Act, the First Nations Goods and Services Tax Act and related legislation",House Government Bill,http://parl.ca/DocumentViewer/en/5852716?Language=E,217,HOC,2012-11-21,7792711,182,2013-06-26,http://parl.ca/Content/Bills/411/Government/C-48/C-48_1/C-48_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Finance,34,2013
4668958,2010-10-05T10:04:22,C-48,8.0,An Act to amend the Criminal Code and to make consequential amendments to the National Defence Act,House Government Bill,http://parl.ca/DocumentViewer/en/4673387?Language=E,169,HOC,2010-10-05,3835856,77,2011-03-23,http://parl.ca/Content/Bills/403/Government/C-48/C-48_1/C-48_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Minister of Justice,5,2011
4007881,2009-06-19T09:22:10,C-48,67.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2010",House Government Bill,http://parl.ca/DocumentViewer/en/5077315?Language=E,4,HOC,2009-06-19,3838656,79,2009-06-23,http://parl.ca/Content/Bills/402/Government/C-48/C-48_3/C-48_3.PDF,40,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,25,2009
2776071,2007-03-22T10:08:52,C-48,16.0,An Act to amend the Criminal Code in order to implement the United Nations Convention against Corruption,House Government Bill,http://parl.ca/DocumentViewer/en/2786349?Language=E,70,HOC,2007-03-22,3833789,126,2007-05-31,http://parl.ca/Content/Bills/391/Government/C-48/C-48_1/C-48_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Minister of Justice,13,2007
3352446,2008-03-12T00:00:00,C-48,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2008",House Government Bill,http://parl.ca/DocumentViewer/en/5831091?Language=E,1,SEN,2008-03-12,3487641,42,2008-03-13,http://parl.ca/Content/Bills/392/Government/C-48/C-48_3/C-48_3.PDF,39,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,10,2008
1815922,2005-05-06T12:08:43,C-48,6.0,An Act to authorize the Minister of Finance to make certain payments,House Government Bill,http://parl.ca/DocumentViewer/en/2333973?Language=E,75,HOC,2005-05-06,3831410,93,2005-07-20,http://parl.ca/Content/Bills/381/Government/C-48/C-48_1/C-48_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Finance,36,2005
975176,2003-06-13T10:05:34,C-48,28.0,An Act to amend the Income Tax Act (natural resources),House Government Bill,http://parl.ca/DocumentViewer/en/2331428?Language=E,147,HOC,2003-06-13,3837122,118,2003-11-07,http://parl.ca/Content/Bills/372/Government/C-48/c-48_1/c-48_1.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Minister of Finance,28,2003
4007883,2009-06-19T09:22:34,C-49,25.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2010",House Government Bill,http://parl.ca/DocumentViewer/en/5077318?Language=E,4,HOC,2009-06-19,3838657,79,2009-06-23,http://parl.ca/Content/Bills/402/Government/C-49/C-49_3/C-49_3.PDF,40,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,26,2009
2786018,2007-03-22T14:08:18,C-49,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2007",House Government Bill,http://parl.ca/DocumentViewer/en/3297630?Language=E,7,HOC,2007-03-22,3833792,126,2007-03-29,http://parl.ca/Content/Bills/391/Government/C-49/C-49_4/C-49_4.PDF,39,Stephen Harper,Conservative,1,M,Conservative,President of the Treasury Board,3,2007
3352520,2008-03-12T00:00:00,C-49,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2009",House Government Bill,http://parl.ca/DocumentViewer/en/3369538?Language=E,1,SEN,2008-03-12,3487642,42,2008-03-13,http://parl.ca/Content/Bills/392/Government/C-49/C-49_3/C-49_3.PDF,39,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,11,2008
1823906,2005-05-12T10:05:20,C-49,12.0,An Act to amend the Criminal Code (trafficking in persons),House Government Bill,http://parl.ca/DocumentViewer/en/2333980?Language=E,197,HOC,2005-05-12,3831414,97,2005-11-25,http://parl.ca/Content/Bills/381/Government/C-49/C-49_1/C-49_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Justice,43,2005
197717,2002-02-05T10:05:08,C-49,124.0,"An Act to implement certain provisions of the budget tabled in Parliament on December 10, 2001",House Government Bill,http://parl.ca/DocumentViewer/en/2330985?Language=E,50,HOC,2002-02-05,3836368,139,2002-03-27,http://parl.ca/Content/Bills/371/Government/C-49/c-49_1/c-49_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister of Finance,9,2002
5907250,2012-12-10T00:00:00,C-50,56.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2013",House Government Bill,http://parl.ca/DocumentViewer/en/5932979?Language=E,4,SEN,2012-12-10,7847019,128,2012-12-14,http://parl.ca/Content/Bills/411/Government/C-50/C-50_3/C-50_3.PDF,41,Stephen Harper,Conservative,1,M,Conservative,President of the Treasury Board,28,2012
4097002,2009-09-16T15:28:34,C-50,16.0,An Act to amend the Employment Insurance Act and to increase benefits,House Government Bill,http://parl.ca/DocumentViewer/en/4101887?Language=E,50,HOC,2009-09-16,3830866,82,2009-11-05,http://parl.ca/Content/Bills/402/Government/C-50/C-50_1/C-50_1.PDF,40,Stephen Harper,Conservative,2,F,Conservative,Minister of Human Resources and Skills Development,30,2009
2786031,2007-03-22T14:08:42,C-50,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2008",House Government Bill,http://parl.ca/DocumentViewer/en/3297632?Language=E,7,HOC,2007-03-22,3833793,126,2007-03-29,http://parl.ca/Content/Bills/391/Government/C-50/C-50_4/C-50_4.PDF,39,Stephen Harper,Conservative,1,M,Conservative,President of the Treasury Board,4,2007
3354384,2008-03-14T12:22:18,C-50,152.0,"An Act to implement certain provisions of the budget tabled in Parliament on February 26, 2008 and to enact provisions to preserve the fiscal plan set out in that budget",House Government Bill,http://parl.ca/DocumentViewer/en/3365116?Language=E,96,HOC,2008-03-14,3835504,67,2008-06-18,http://parl.ca/Content/Bills/392/Government/C-50/C-50_1/C-50_1.PDF,39,Stephen Harper,Conservative,2,M,Conservative,Minister of Finance,28,2008
1043740,2003-09-18T10:15:00,C-50,13.0,An Act to amend the statute law in respect of benefits for veterans and the children of deceased veterans,House Government Bill,http://parl.ca/DocumentViewer/en/2331436?Language=E,50,HOC,2003-09-18,3839956,122,2003-11-07,http://parl.ca/Content/Bills/372/Government/C-50/c-50_1/c-50_1.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Minister of Veterans Affairs,27,2003
197333,2002-02-05T10:05:37,C-50,68.0,An Act to amend certain Acts as a result of the accession of the People's Republic of China to the Agreement Establishing the World Trade Organization,House Government Bill,http://parl.ca/DocumentViewer/en/2330991?Language=E,128,HOC,2002-02-05,3836369,139,2002-06-13,http://parl.ca/Content/Bills/371/Government/C-50/c-50_1/c-50_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister for International Trade,19,2002
6842344,2015-01-30T12:07:53,C-51,74.0,"An Act to enact the Security of Canada Information Sharing Act and the Secure Air Travel Act, to amend the Criminal Code, the Canadian Security Intelligence Service Act and the Immigration and Refugee Protection Act and to make related and consequential amendments to other Acts",House Government Bill,http://parl.ca/DocumentViewer/en/6932136?Language=E,139,HOC,2015-01-30,8564207,166,2015-06-18,http://parl.ca/Content/Bills/412/Government/C-51/C-51_1/C-51_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Public Safety and Emergency Preparedness,20,2015
5926081,2012-12-11T10:04:53,C-51,24.0,An Act to amend the Witness Protection Program Act and to make a consequential amendment to another Act,House Government Bill,http://parl.ca/DocumentViewer/en/5933783?Language=E,197,HOC,2012-12-11,7848131,196,2013-06-26,http://parl.ca/Content/Bills/411/Government/C-51/C-51_1/C-51_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Public Safety,29,2013
4109870,2009-09-30T15:16:00,C-51,60.0,"An Act to implement certain provisions of the budget tabled in Parliament on January 27, 2009 and to implement other measures",House Government Bill,http://parl.ca/DocumentViewer/en/4115871?Language=E,76,HOC,2009-09-30,3830875,87,2009-12-15,http://parl.ca/Content/Bills/402/Government/C-51/C-51_1/C-51_1.PDF,40,Stephen Harper,Conservative,2,M,Conservative,Minister of Finance,31,2009
279020,2002-03-19T14:14:59,C-51,,"An Act for granting to Her Majesty certain sums of money for the public service of Canada for the financial year ending March 31, 2002",House Government Bill,,8,HOC,2002-03-19,3837523,159,2002-03-27,,37,Jean Chrétien,Liberal,1,F,Liberal,President of the Treasury Board,5,2002
7840106,2015-02-20T12:09:11,C-52,58.0,An Act to amend the Canada Transportation Act and the Railway Safety Act,House Government Bill,http://parl.ca/DocumentViewer/en/7846828?Language=E,118,HOC,2015-02-20,8588457,176,2015-06-18,http://parl.ca/Content/Bills/412/Government/C-52/C-52_1/C-52_1.PDF,41,Stephen Harper,Conservative,2,F,Conservative,Minister of Transport,31,2015
5926164,2012-12-11T10:05:23,C-52,18.0,"An Act to amend the Canada Transportation Act (administration, air and railway transportation and arbitration)",House Government Bill,http://parl.ca/DocumentViewer/en/5933786?Language=E,197,HOC,2012-12-11,7848140,196,2013-06-26,http://parl.ca/Content/Bills/411/Government/C-52/C-52_1/C-52_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,"Minister of Transport, Infrastructure and Communities",31,2013
2801101,2007-03-29T10:07:27,C-52,148.0,"An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2007",House Government Bill,http://parl.ca/DocumentViewer/en/2817841?Language=E,85,HOC,2007-03-29,3831656,131,2007-06-22,http://parl.ca/Content/Bills/391/Government/C-52/C-52_1/C-52_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Minister of Finance,29,2007
278996,2002-03-19T15:14:45,C-52,,"An Act for granting to Her Majesty certain sums of money for the public service of Canada for the financial year ending March 31, 2003",House Government Bill,,8,HOC,2002-03-19,3837524,159,2002-03-27,,37,Jean Chrétien,Liberal,1,F,Liberal,President of the Treasury Board,6,2002
5947043,2013-01-31T10:08:04,C-53,6.0,An Act to assent to alterations in the law touching the Succession to the Throne,House Government Bill,http://parl.ca/DocumentViewer/en/5950668?Language=E,55,HOC,2013-01-31,7863785,201,2013-03-27,http://parl.ca/Content/Bills/411/Government/C-53/C-53_1/C-53_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Justice,6,2013
1875313,2005-05-30T15:03:16,C-53,18.0,An Act to Amend the Criminal Code (proceeds of crime) and the Controlled Drugs and Substances Act and to make consequential amendments to another Act,House Government Bill,http://parl.ca/DocumentViewer/en/2333993?Language=E,179,HOC,2005-05-30,3834977,104,2005-11-25,http://parl.ca/Content/Bills/381/Government/C-53/C-53_1/C-53_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Justice,44,2005
7884991,2015-03-24T18:48:10,C-54,32.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",House Government Bill,http://parl.ca/DocumentViewer/en/7893466?Language=E,7,HOC,2015-03-24,8624335,188,2015-03-31,http://parl.ca/Content/Bills/412/Government/C-54/C-54_3/C-54_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,7,2015
1866763,2005-06-01T15:11:27,C-54,34.0,An Act to provide first nations with the option of managing and regulating oil and gas exploration and exploitation and of receiving moneys otherwise held for them by Canada,House Government Bill,http://parl.ca/DocumentViewer/en/2333996?Language=E,177,HOC,2005-06-01,3833360,106,2005-11-25,http://parl.ca/Content/Bills/381/Government/C-54/C-54_1/C-54_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Indian Affairs and Northern Development,48,2005
7885026,2015-03-24T19:00:09,C-55,34.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2016",House Government Bill,http://parl.ca/DocumentViewer/en/7893131?Language=E,7,HOC,2015-03-24,8624334,188,2015-03-31,http://parl.ca/Content/Bills/412/Government/C-55/C-55_3/C-55_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,8,2015
5970787,2013-02-11T15:06:17,C-55,12.0,An Act to amend the Criminal Code,House Government Bill,http://parl.ca/DocumentViewer/en/5975313?Language=E,44,HOC,2013-02-11,7887262,208,2013-03-27,http://parl.ca/Content/Bills/411/Government/C-55/C-55_1/C-55_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Justice,8,2013
4751553,2010-11-17T15:09:09,C-55,16.0,An Act to amend the Canadian Forces Members and Veterans Re-establishment and Compensation Act and the Pension Act,House Government Bill,http://parl.ca/DocumentViewer/en/4785281?Language=E,127,HOC,2010-11-17,3839500,98,2011-03-24,http://parl.ca/Content/Bills/403/Government/C-55/C-55_1/C-55_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Minister of Veterans Affairs and Minister of State (Agriculture),12,2011
1859128,2005-06-03T12:13:43,C-55,156.0,"An Act to establish the Wage Earner Protection Program Act, to amend the Bankruptcy and Insolvency Act and the Companies' Creditors Arrangement Act and to make consequential amendments to other Acts",House Government Bill,http://parl.ca/DocumentViewer/en/2334001?Language=E,175,HOC,2005-06-03,3834988,108,2005-11-25,http://parl.ca/Content/Bills/381/Government/C-55/C-55_1/C-55_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Industry,47,2005
1122857,2003-10-28T00:00:00,C-55,14.0,"An Act for granting to Her Majesty certain sums of money for the public service of Canada for the financial year ending March 31, 2004",House Government Bill,http://parl.ca/DocumentViewer/en/2532939?Language=E,10,SEN,2003-10-28,3487471,90,2003-11-07,http://parl.ca/Content/Bills/372/Government/C-55/C-55_3/C-55_3.PDF,37,Jean Chrétien,Liberal,2,F,Liberal,President of the Treasury Board,25,2003
4190769,2009-11-03T10:03:23,C-56,70.0,An Act to amend the Employment Insurance Act and to make consequential amendments to other Acts,House Government Bill,http://parl.ca/DocumentViewer/en/4199009?Language=E,42,HOC,2009-11-03,3838730,106,2009-12-15,http://parl.ca/Content/Bills/402/Government/C-56/C-56_1/C-56_1.PDF,40,Stephen Harper,Conservative,2,F,Conservative,Minister of Human Resources and Skills Development,33,2009
1890625,2005-06-06T15:34:30,C-56,18.0,An Act to give effect to the Labrador Inuit Land Claims Agreement and the Labrador Inuit Tax Treatment Agreement,House Government Bill,http://parl.ca/DocumentViewer/en/2334090?Language=E,17,HOC,2005-06-06,3831430,109,2005-06-23,http://parl.ca/Content/Bills/381/Government/C-56/C-56_1/C-56_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Indian Affairs and Northern Development,27,2005
1894567,2005-06-06T15:35:28,C-57,286.0,An Act to amend certain Acts in relation to financial institutions,House Government Bill,http://parl.ca/DocumentViewer/en/2334010?Language=E,172,HOC,2005-06-06,3831431,109,2005-11-25,http://parl.ca/Content/Bills/381/Government/C-57/C-57_1/C-57_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Finance,54,2005
6044978,2013-03-20T16:43:38,C-58,44.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2013",House Government Bill,http://parl.ca/DocumentViewer/en/6051017?Language=E,7,HOC,2013-03-20,7938818,225,2013-03-27,http://parl.ca/Content/Bills/411/Government/C-58/C-58_3/C-58_3.PDF,41,Stephen Harper,Conservative,1,M,Conservative,President of the Treasury Board,4,2013
4849434,2010-12-09T00:00:00,C-58,62.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2011",House Government Bill,http://parl.ca/DocumentViewer/en/4876067?Language=E,6,SEN,2010-12-09,3841840,76,2010-12-15,http://parl.ca/Content/Bills/403/Government/C-58/C-58_3/C-58_3.PDF,40,Stephen Harper,Conservative,3,M,Conservative,President of the Treasury Board,24,2010
